Bcru CTP1 CTP2 CTP3 CTP4 CTP5 BDp1_fin BDp2_fin BDp3_fin BDp4_fin BDp5_fin
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.32 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.02 7367.34 5348.11 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5612 7367.32 5348.09 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.03 7367.35 5348.11 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5612 7367.31 5348.09 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.02 7367.34 5348.11 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5612 7367.31 5348.09 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.02 7367.34 5348.11 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.15441 5612 7367.32 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.02 7367.33 5348.11 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.15441 5612.01 7367.32 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.03 7367.36 5348.12 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5611.99 7367.3 5348.08 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.32 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.03 7367.35 5348.11 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5612 7367.31 5348.09 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.02 7367.35 5348.11 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5612 7367.31 5348.09 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.03 7367.35 5348.12 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5611.99 7367.31 5348.08 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.9 0.154413 5612.08 7367.42 5348.17 4558.49 44777.8 18116.3 14403.4 18777.2 20957.6
21873.1 0.154409 5611.94 7367.23 5348.03 4558.38 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.02 7367.34 5348.11 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.15441 5612 7367.32 5348.09 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21874.4 0.154416 5612.22 7367.6 5348.3 4558.6 44777.8 18116.3 14403.4 18777.2 20957.6
21872.6 0.154405 5611.81 7367.06 5347.9 4558.27 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.03 7367.35 5348.12 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5611.99 7367.3 5348.08 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21874.5 0.154419 5612.31 7367.72 5348.38 4558.68 44777.8 18116.3 14403.4 18777.2 20957.6
21872.4 0.154402 5611.71 7366.94 5347.82 4558.19 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154411 5612.04 7367.37 5348.13 4558.46 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5611.98 7367.29 5348.07 4558.41 44777.8 18116.3 14403.4 18777.2 20957.6
21873.8 0.154414 5612.15 7367.51 5348.23 4558.54 44777.8 18116.3 14403.4 18777.2 20957.6
21873.1 0.154407 5611.88 7367.15 5347.97 4558.33 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.02 7367.35 5348.11 4558.45 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.15441 5612 7367.31 5348.09 4558.42 44777.8 18116.3 14403.4 18777.2 20957.6
21873.6 0.154412 5612.05 7367.39 5348.14 4558.47 44777.8 18116.3 14403.4 18777.2 20957.6
21873.4 0.15441 5611.97 7367.27 5348.06 4558.4 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.02 7367.33 5348.11 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.32 5348.1 4558.43 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
21873.5 0.154411 5612.01 7367.33 5348.1 4558.44 44777.8 18116.3 14403.4 18777.2 20957.6
